missing_col,col2,col3,outliers_col,outliers_col2,categorical_col,binary_col,ordinal_col,text_col
7,79,1.106377204,-53,3.223949103,cat,1,good,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
72,14,0.938142834,-61,0.580361732,cat,0,bad,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
22,66,1.671098291,-97,1.647533539,mouse,1,good,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
79,27,0.575592471,-12,0.557586513,dog,1,bad,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
82,11,8.8475662,-15,2.532984025,cat,1,normal,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
78,56,1.286913993,62,8.670704123,dog,1,very good,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
21,45,5.113832928,57,0.280212284,elephant,0,good,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
0,32,3.136140175,-88,1.110998412,dog,1,good,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
4,4,0.766746351,1,0.507816805,cat,0,very bad,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
35,2,1.188339386,71,0.20241308,mouse,1,good,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
50,29,0.443016498,64,0.218332969,elephant,0,bad,"
In a hole in the ground there lived a hobbit."
11,2,0.460674552,-40,1.231764097,elephant,1,very bad,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
50,67,1.202967024,-32,0.499938311,dog,0,good,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
48,28,0.247280884,63,1.161244849,elephant,0,very good,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
69,20,0.353446218,-19,0.459017754,elephant,0,very good,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
62,84,1.171454738,-28,0.135684506,cat,1,very bad,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
,49,0.155932183,45,1.478442722,cat,0,bad,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
46,58,0.833231207,60,1640.877474,mouse,0,normal,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
24,47,3.911045561,21,2.903224942,elephant,0,very bad,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
56,55,0.719464139,-63,0.605631024,mouse,0,very good,"
In a hole in the ground there lived a hobbit."
82,86,0.581006609,-42,0.102974299,dog,1,bad,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
29,88,0.729175578,70,1792.298029,dog,1,normal,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
34,46,0.774456777,-21,0.416929402,mouse,1,good,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
22,37,0.492582743,-10,1.565277465,dog,1,normal,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
70,7,0.823787704,42,0.190741298,cat,1,very bad,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
84,71,0.915419164,24,0.531828564,dog,0,bad,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
73,67,0.323588387,-3,1.038868314,cat,1,bad,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
37,60,0.180678855,-31,0.930661328,elephant,1,bad,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
31,7,1.042341708,59,1.990206504,cat,1,bad,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
96,41,0.173613247,-14,0.928849959,elephant,1,good,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
48,6,0.678152704,92,0.844807456,mouse,1,very bad,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
85,16,3.207580774,22,0.220034438,mouse,0,very good,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
31,1,0.949790823,-60,1.857955329,cat,1,very good,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
78,96,0.961688807,20,2.738064565,mouse,1,very bad,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
41,3,1.895963305,54,1.905399136,cat,0,bad,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
58,64,1.970460273,-92,0.495115221,dog,0,bad,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
39,54,10.41585588,-57,2.441452716,mouse,1,good,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
